天数,销量
2020-10-31,25
2020-11-01,12
2020-11-02,8
2020-11-03,6
2020-11-04,1
2020-11-05,4
2020-11-06,0
2020-11-07,0
2020-11-08,0
2020-11-09,0
2020-11-10,16
2020-11-11,17
2020-11-12,1
2020-11-13,0
2020-11-14,3
2020-11-15,3
2020-11-16,2
2020-11-17,0
2020-11-18,3
2020-11-19,2
2020-11-20,1
2020-11-21,0
2020-11-22,1
2020-11-23,2
2020-11-24,1
2020-11-25,0
2020-11-26,0
2020-11-27,1
2020-11-28,3
2020-11-29,0
2020-11-30,1
2020-12-01,1
2020-12-02,0
2020-12-03,0
2020-12-04,1
2020-12-05,0
2020-12-06,2
2020-12-07,1
2020-12-08,0
2020-12-09,6
2020-12-10,10
2020-12-11,7
2020-12-12,11
2020-12-13,3
2020-12-14,1
2020-12-15,2
2020-12-16,8
2020-12-17,1
2020-12-18,5
2020-12-19,3
2020-12-20,1
2020-12-21,4
2020-12-22,23
2020-12-23,2
2020-12-24,0
2020-12-25,1
