天数,销量
2019-08-14,1
2019-08-15,1
2019-08-16,1
2019-08-17,0
2019-08-18,0
2019-08-19,0
2019-08-20,0
2019-08-21,0
2019-08-22,0
2019-08-23,0
2019-08-24,0
2019-08-25,1
2019-08-26,0
2019-08-27,0
2019-08-28,2
2019-08-29,0
2019-08-30,1
2019-08-31,0
2019-09-01,1
2019-09-02,14
2019-09-03,21
2019-09-04,66
2019-09-05,54
2019-09-06,55
2019-09-07,38
2019-09-08,114
2019-09-09,115
2019-09-10,95
2019-09-11,82
2019-09-12,72
2019-09-13,47
2019-09-14,90
2019-09-15,81
2019-09-16,66
2019-09-17,76
2019-09-18,91
2019-09-19,84
2019-09-20,93
2019-09-21,94
2019-09-22,75
2019-09-23,86
2019-09-24,99
2019-09-25,106
2019-09-26,84
2019-09-27,125
2019-09-28,179
2019-09-29,106
2019-09-30,78
2019-10-01,16
2019-10-02,21
2019-10-03,19
2019-10-04,23
2019-10-05,20
2019-10-06,21
2019-10-07,25
2019-10-08,10
2019-10-09,15
2019-10-10,12
2019-10-11,12
2019-10-12,26
2019-10-13,28
2019-10-14,30
2019-10-15,22
2019-10-16,14
2019-10-17,19
2019-10-18,19
2019-10-19,27
2019-10-20,26
2019-10-21,18
2019-10-22,32
2019-10-23,37
2019-10-24,19
2019-10-25,12
2019-10-26,0
2019-10-27,0
2019-10-28,1
2019-10-29,3
2019-10-30,2
2019-10-31,8
2019-11-01,5
2019-11-02,1
2019-11-03,4
2019-11-04,2
2019-11-05,0
2019-11-06,1
2019-11-07,2
2019-11-08,4
2019-11-09,1
2019-11-10,8
2019-11-11,25
2019-11-12,1
2019-11-13,2
2019-11-14,5
2019-11-15,1
2019-11-16,2
2019-11-17,6
2019-11-18,6
2019-11-19,6
2019-11-20,4
2019-11-21,6
2019-11-22,11
2019-11-23,3
2019-11-24,3
2019-11-25,3
2019-11-26,2
2019-11-27,6
2019-11-28,8
2019-11-29,12
2019-11-30,43
2019-12-01,73
2019-12-02,56
2019-12-03,63
2019-12-04,51
2019-12-05,77
2019-12-06,2
2019-12-07,10
2019-12-08,6
2019-12-09,1
2019-12-10,2
2019-12-11,7
2019-12-12,231
2019-12-13,50
2019-12-14,37
2019-12-15,42
2019-12-16,54
2019-12-17,68
2019-12-18,89
2019-12-19,199
2019-12-20,132
2019-12-21,170
2019-12-22,79
2019-12-23,118
2019-12-24,190
2019-12-25,160
2019-12-26,187
2019-12-27,158
2019-12-28,126
2019-12-29,111
2019-12-30,137
2019-12-31,226
2020-01-01,347
2020-01-02,213
2020-01-03,174
2020-01-04,78
2020-01-05,117
2020-01-06,164
2020-01-07,120
2020-01-08,167
2020-01-09,18
2020-01-10,18
2020-01-11,6
2020-01-12,7
2020-01-13,8
2020-01-14,2
