天数,销量
2019-11-01,1
2019-11-02,0
2019-11-03,0
2019-11-04,0
2019-11-05,1
2019-11-06,1
2019-11-07,0
2019-11-08,0
2019-11-09,1
2019-11-10,4
2019-11-11,8
2019-11-12,4
2019-11-13,1
2019-11-14,0
2019-11-15,1
2019-11-16,2
2019-11-17,3
2019-11-18,1
2019-11-19,4
2019-11-20,3
2019-11-21,1
2019-11-22,2
2019-11-23,8
2019-11-24,1
2019-11-25,4
2019-11-26,3
2019-11-27,3
2019-11-28,3
2019-11-29,2
2019-11-30,7
2019-12-01,8
2019-12-02,5
2019-12-03,4
2019-12-04,4
2019-12-05,1
2019-12-06,0
2019-12-07,4
2019-12-08,1
2019-12-09,5
2019-12-10,3
2019-12-11,3
2019-12-12,5
2019-12-13,0
2019-12-14,3
2019-12-15,3
2019-12-16,0
2019-12-17,2
2019-12-18,2
2019-12-19,1
2019-12-20,3
2019-12-21,5
2019-12-22,8
2019-12-23,7
2019-12-24,1
2019-12-25,2
2019-12-26,0
2019-12-27,3
2019-12-28,1
2019-12-29,6
2019-12-30,3
2019-12-31,2
2020-01-01,10
2020-01-02,11
2020-01-03,10
2020-01-04,8
2020-01-05,11
2020-01-06,14
2020-01-07,4
2020-01-08,4
2020-01-09,1
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,1
