天数,销量
2020-09-14,6
2020-09-15,13
2020-09-16,11
2020-09-17,13
2020-09-18,13
2020-09-19,14
2020-09-20,39
2020-09-21,49
2020-09-22,35
2020-09-23,37
2020-09-24,37
2020-09-25,16
2020-09-26,9
2020-09-27,6
2020-09-28,12
2020-09-29,7
2020-09-30,6
2020-10-01,9
2020-10-02,18
2020-10-03,25
2020-10-04,23
2020-10-05,15
2020-10-06,31
2020-10-07,37
2020-10-08,24
2020-10-09,18
2020-10-10,12
2020-10-11,9
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
2020-10-19,0
2020-10-20,0
2020-10-21,0
2020-10-22,0
2020-10-23,0
2020-10-24,0
2020-10-25,0
2020-10-26,1
2020-10-27,0
2020-10-28,0
2020-10-29,0
2020-10-30,0
2020-10-31,1
2020-11-01,0
2020-11-02,5
2020-11-03,9
2020-11-04,1
2020-11-05,4
2020-11-06,2
2020-11-07,2
2020-11-08,0
2020-11-09,0
2020-11-10,143
2020-11-11,177
2020-11-12,12
2020-11-13,11
2020-11-14,14
2020-11-15,9
2020-11-16,4
2020-11-17,7
2020-11-18,8
2020-11-19,8
2020-11-20,6
2020-11-21,7
2020-11-22,9
2020-11-23,9
2020-11-24,10
2020-11-25,11
2020-11-26,19
2020-11-27,2
2020-11-28,6
2020-11-29,2
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,1
2020-12-07,0
2020-12-08,0
2020-12-09,3
2020-12-10,0
2020-12-11,0
2020-12-12,1
2020-12-13,0
2020-12-14,0
2020-12-15,0
2020-12-16,4
2020-12-17,4
2020-12-18,4
2020-12-19,1
2020-12-20,8
2020-12-21,1
2020-12-22,3
2020-12-23,5
2020-12-24,1
2020-12-25,1
