天数,销量
2019-04-23,1
2019-04-24,1
2019-04-25,0
2019-04-26,0
2019-04-27,0
2019-04-28,0
2019-04-29,1
2019-04-30,0
2019-05-01,0
2019-05-02,0
2019-05-03,0
2019-05-04,0
2019-05-05,0
2019-05-06,0
2019-05-07,0
2019-05-08,0
2019-05-09,0
2019-05-10,0
2019-05-11,0
2019-05-12,1
2019-05-13,0
2019-05-14,0
2019-05-15,2
2019-05-16,14
2019-05-17,1
2019-05-18,0
2019-05-19,0
2019-05-20,1
2019-05-21,0
2019-05-22,3
2019-05-23,1
2019-05-24,4
2019-05-25,0
2019-05-26,0
2019-05-27,0
2019-05-28,0
2019-05-29,0
2019-05-30,0
2019-05-31,0
2019-06-01,2
2019-06-02,8
2019-06-03,9
2019-06-04,1
2019-06-05,5
2019-06-06,20
2019-06-07,0
2019-06-08,0
2019-06-09,2
2019-06-10,0
2019-06-11,0
2019-06-12,1
