天数,销量
2019-11-11,2
2019-11-12,36
2019-11-13,7
2019-11-14,0
2019-11-15,0
2019-11-16,0
2019-11-17,0
2019-11-18,0
2019-11-19,0
2019-11-20,0
2019-11-21,0
2019-11-22,3
2019-11-23,3
2019-11-24,3
2019-11-25,5
2019-11-26,5
2019-11-27,4
2019-11-28,4
2019-11-29,2
2019-11-30,5
2019-12-01,2
2019-12-02,0
2019-12-03,0
2019-12-04,0
2019-12-05,0
2019-12-06,0
2019-12-07,0
2019-12-08,3
2019-12-09,2
2019-12-10,3
2019-12-11,5
2019-12-12,10
2019-12-13,5
2019-12-14,3
2019-12-15,7
2019-12-16,2
2019-12-17,7
2019-12-18,7
2019-12-19,0
2019-12-20,1
2019-12-21,8
2019-12-22,2
2019-12-23,3
2019-12-24,1
2019-12-25,10
2019-12-26,4
2019-12-27,8
2019-12-28,8
2019-12-29,6
2019-12-30,8
2019-12-31,8
2020-01-01,4
2020-01-02,3
2020-01-03,3
2020-01-04,11
2020-01-05,7
2020-01-06,9
2020-01-07,5
2020-01-08,3
2020-01-09,0
2020-01-10,0
2020-01-11,1
2020-01-12,0
2020-01-13,1
2020-01-14,1
2020-01-15,0
2020-01-16,1
