天数,销量
2020-10-17,2
2020-10-18,0
2020-10-19,0
2020-10-20,1
2020-10-21,1
2020-10-22,0
2020-10-23,1
2020-10-24,0
2020-10-25,1
2020-10-26,0
2020-10-27,0
2020-10-28,3
2020-10-29,3
2020-10-30,1
2020-10-31,3
2020-11-01,0
2020-11-02,2
2020-11-03,1
2020-11-04,0
2020-11-05,0
2020-11-06,1
2020-11-07,0
2020-11-08,0
2020-11-09,0
2020-11-10,4
2020-11-11,16
2020-11-12,0
2020-11-13,0
2020-11-14,2
2020-11-15,0
2020-11-16,2
2020-11-17,1
2020-11-18,0
2020-11-19,0
2020-11-20,4
2020-11-21,3
2020-11-22,2
2020-11-23,4
2020-11-24,9
2020-11-25,3
2020-11-26,3
2020-11-27,4
2020-11-28,0
2020-11-29,4
2020-11-30,4
2020-12-01,7
2020-12-02,5
2020-12-03,2
2020-12-04,3
2020-12-05,4
2020-12-06,5
2020-12-07,2
2020-12-08,3
2020-12-09,5
2020-12-10,9
2020-12-11,9
2020-12-12,15
2020-12-13,8
2020-12-14,14
2020-12-15,14
2020-12-16,5
2020-12-17,0
2020-12-18,0
2020-12-19,1
2020-12-20,0
2020-12-21,0
2020-12-22,1
2020-12-23,1
2020-12-24,1
