天数,销量
2019-03-31,1
2019-04-01,7
2019-04-02,6
2019-04-03,12
2019-04-04,14
2019-04-05,8
2019-04-06,8
2019-04-07,5
2019-04-08,282
2019-04-09,11
2019-04-10,16
2019-04-11,6
2019-04-12,9
2019-04-13,75
2019-04-14,107
2019-04-15,8
2019-04-16,111
2019-04-17,5
2019-04-18,10
2019-04-19,11
2019-04-20,83
2019-04-21,12
2019-04-22,13
2019-04-23,6
2019-04-24,39
2019-04-25,7
2019-04-26,9
2019-04-27,6
2019-04-28,9
2019-04-29,13
2019-04-30,7
2019-05-01,11
2019-05-02,5
2019-05-03,11
2019-05-04,8
2019-05-05,10
2019-05-06,32
2019-05-07,12
2019-05-08,15
2019-05-09,15
2019-05-10,30
2019-05-11,16
2019-05-12,61
2019-05-13,9
2019-05-14,7
2019-05-15,10
2019-05-16,12
2019-05-17,8
2019-05-18,9
2019-05-19,10
2019-05-20,14
2019-05-21,10
2019-05-22,13
2019-05-23,11
2019-05-24,12
2019-05-25,8
2019-05-26,16
2019-05-27,19
2019-05-28,15
2019-05-29,16
2019-05-30,16
2019-05-31,264
2019-06-01,63
2019-06-02,33
2019-06-03,37
2019-06-04,20
2019-06-05,11
2019-06-06,9
2019-06-07,0
2019-06-08,50
2019-06-09,46
2019-06-10,164
2019-06-11,90
2019-06-12,101
2019-06-13,78
2019-06-14,33
2019-06-15,49
2019-06-16,49
2019-06-17,50
2019-06-18,123
2019-06-19,108
2019-06-20,111
2019-06-21,12
2019-06-22,6
2019-06-23,1
2019-06-24,21
2019-06-25,24
2019-06-26,27
2019-06-27,41
2019-06-28,26
2019-06-29,33
2019-06-30,13
2019-07-01,14
2019-07-02,26
2019-07-03,34
2019-07-04,47
2019-07-05,32
2019-07-06,38
2019-07-07,4
2019-07-08,85
2019-07-09,39
2019-07-10,49
2019-07-11,42
2019-07-12,6
2019-07-13,7
2019-07-14,77
2019-07-15,3
2019-07-16,6
2019-07-17,100
2019-07-18,46
2019-07-19,70
2019-07-20,50
2019-07-21,57
2019-07-22,61
2019-07-23,69
2019-07-24,63
2019-07-25,53
2019-07-26,76
2019-07-27,91
2019-07-28,64
2019-07-29,41
2019-07-30,45
2019-07-31,70
2019-08-01,82
2019-08-02,79
2019-08-03,84
2019-08-04,62
2019-08-05,72
2019-08-06,46
2019-08-07,57
2019-08-08,62
2019-08-09,38
2019-08-10,57
2019-08-11,43
2019-08-12,54
2019-08-13,40
2019-08-14,57
2019-08-15,50
2019-08-16,46
2019-08-17,48
2019-08-18,53
2019-08-19,48
2019-08-20,46
2019-08-21,52
2019-08-22,63
2019-08-23,57
2019-08-24,65
2019-08-25,54
2019-08-26,56
2019-08-27,71
2019-08-28,90
2019-08-29,75
2019-08-30,60
2019-08-31,69
2019-09-01,54
2019-09-02,63
2019-09-03,57
2019-09-04,198
2019-09-05,165
2019-09-06,113
2019-09-07,192
2019-09-08,182
2019-09-09,201
2019-09-10,142
2019-09-11,187
2019-09-12,127
2019-09-13,56
2019-09-14,76
2019-09-15,70
2019-09-16,75
2019-09-17,68
2019-09-18,69
2019-09-19,57
2019-09-20,103
2019-09-21,119
2019-09-22,123
2019-09-23,116
2019-09-24,128
2019-09-25,146
2019-09-26,112
2019-09-27,184
2019-09-28,212
2019-09-29,103
2019-09-30,69
2019-10-01,61
2019-10-02,71
2019-10-03,69
2019-10-04,74
2019-10-05,92
2019-10-06,76
2019-10-07,89
2019-10-08,171
2019-10-09,121
2019-10-10,152
2019-10-11,141
2019-10-12,122
2019-10-13,72
2019-10-14,82
2019-10-15,34
2019-10-16,39
2019-10-17,49
2019-10-18,56
2019-10-19,54
2019-10-20,58
2019-10-21,67
2019-10-22,93
2019-10-23,73
2019-10-24,92
2019-10-25,113
2019-10-26,93
2019-10-27,86
2019-10-28,90
2019-10-29,98
2019-10-30,125
2019-10-31,29
2019-11-01,100
2019-11-02,177
2019-11-03,14
2019-11-04,34
2019-11-05,69
2019-11-06,8
2019-11-07,34
2019-11-08,21
2019-11-09,2
2019-11-10,18
