天数,销量
2020-09-29,27
2020-09-30,27
2020-10-01,3
2020-10-02,7
2020-10-03,10
2020-10-04,19
2020-10-05,1
2020-10-06,1
2020-10-07,141
2020-10-08,12
2020-10-09,1
2020-10-10,1
2020-10-11,2
2020-10-12,20
2020-10-13,8
2020-10-14,4
2020-10-15,5
2020-10-16,4
2020-10-17,3
2020-10-18,0
2020-10-19,4
2020-10-20,1
2020-10-21,6
2020-10-22,0
2020-10-23,1
2020-10-24,1
2020-10-25,0
2020-10-26,6
2020-10-27,3
2020-10-28,3
2020-10-29,11
2020-10-30,28
2020-10-31,3
2020-11-01,0
2020-11-02,21
2020-11-03,12
2020-11-04,27
2020-11-05,30
2020-11-06,9
2020-11-07,0
2020-11-08,0
2020-11-09,31
2020-11-10,4
2020-11-11,5
2020-11-12,10
2020-11-13,22
2020-11-14,3
2020-11-15,5
2020-11-16,33
2020-11-17,9
2020-11-18,41
2020-11-19,29
2020-11-20,5
2020-11-21,28
2020-11-22,8
2020-11-23,22
2020-11-24,31
2020-11-25,17
2020-11-26,12
2020-11-27,23
2020-11-28,6
2020-11-29,1
2020-11-30,48
2020-12-01,3
2020-12-02,34
2020-12-03,7
2020-12-04,21
2020-12-05,13
2020-12-06,6
2020-12-07,30
2020-12-08,16
2020-12-09,14
2020-12-10,6
2020-12-11,14
2020-12-12,15
2020-12-13,3
2020-12-14,17
2020-12-15,5
2020-12-16,11
2020-12-17,4
