天数,销量
2020-10-20,1
2020-10-21,0
2020-10-22,0
2020-10-23,0
2020-10-24,0
2020-10-25,0
2020-10-26,0
2020-10-27,0
2020-10-28,0
2020-10-29,0
2020-10-30,0
2020-10-31,6
2020-11-01,1
2020-11-02,0
2020-11-03,20
2020-11-04,7
2020-11-05,12
2020-11-06,13
2020-11-07,12
2020-11-08,5
2020-11-09,0
2020-11-10,336
2020-11-11,188
2020-11-12,10
2020-11-13,11
2020-11-14,11
2020-11-15,5
2020-11-16,12
2020-11-17,8
2020-11-18,15
2020-11-19,12
2020-11-20,7
2020-11-21,7
2020-11-22,11
2020-11-23,7
2020-11-24,3
2020-11-25,11
2020-11-26,10
2020-11-27,7
2020-11-28,4
2020-11-29,11
2020-11-30,15
2020-12-01,13
2020-12-02,15
2020-12-03,10
2020-12-04,10
2020-12-05,7
2020-12-06,5
2020-12-07,5
2020-12-08,0
2020-12-09,104
2020-12-10,56
2020-12-11,95
2020-12-12,59
2020-12-13,0
2020-12-14,0
2020-12-15,0
2020-12-16,2
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,1
