天数,销量
2020-05-31,2
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,2
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,1
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,43
2020-06-16,2
2020-06-17,37
2020-06-18,3
2020-06-19,3
2020-06-20,3
2020-06-21,0
2020-06-22,3
2020-06-23,0
2020-06-24,38
2020-06-25,21
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,5
2020-06-30,6
2020-07-01,12
2020-07-02,2
2020-07-03,4
2020-07-04,3
2020-07-05,3
2020-07-06,2
2020-07-07,8
2020-07-08,3
2020-07-09,10
2020-07-10,5
2020-07-11,1
2020-07-12,2
2020-07-13,4
2020-07-14,10
2020-07-15,3
2020-07-16,0
2020-07-17,1
2020-07-18,7
2020-07-19,3
2020-07-20,1
2020-07-21,5
2020-07-22,7
2020-07-23,19
2020-07-24,13
2020-07-25,11
2020-07-26,9
2020-07-27,15
2020-07-28,18
2020-07-29,13
2020-07-30,15
2020-07-31,7
2020-08-01,5
2020-08-02,12
2020-08-03,8
2020-08-04,3
2020-08-05,3
2020-08-06,8
2020-08-07,5
2020-08-08,3
2020-08-09,1
2020-08-10,0
2020-08-11,3
2020-08-12,3
2020-08-13,3
2020-08-14,0
2020-08-15,2
2020-08-16,2
2020-08-17,0
2020-08-18,3
2020-08-19,1
2020-08-20,1
2020-08-21,1
2020-08-22,1
2020-08-23,1
2020-08-24,2
2020-08-25,1
2020-08-26,0
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,1
