天数,销量
2020-06-06,1
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,1
2020-06-16,1
2020-06-17,0
2020-06-18,2
2020-06-19,5
2020-06-20,2
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,2
2020-06-29,2
2020-06-30,1
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,2
2020-07-05,2
2020-07-06,0
2020-07-07,3
2020-07-08,1
2020-07-09,1
2020-07-10,7
2020-07-11,0
2020-07-12,3
2020-07-13,0
2020-07-14,1
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,1
2020-07-19,0
2020-07-20,1
2020-07-21,1
2020-07-22,1
2020-07-23,2
2020-07-24,0
2020-07-25,1
2020-07-26,0
2020-07-27,1
2020-07-28,0
2020-07-29,0
2020-07-30,4
2020-07-31,4
2020-08-01,3
2020-08-02,2
2020-08-03,3
2020-08-04,0
2020-08-05,136
2020-08-06,65
2020-08-07,37
2020-08-08,74
2020-08-09,4
2020-08-10,4
2020-08-11,21
2020-08-12,9
2020-08-13,5
2020-08-14,21
2020-08-15,17
2020-08-16,1
2020-08-17,14
2020-08-18,20
2020-08-19,16
2020-08-20,12
2020-08-21,12
2020-08-22,11
2020-08-23,11
2020-08-24,30
2020-08-25,39
2020-08-26,16
2020-08-27,8
2020-08-28,21
2020-08-29,7
2020-08-30,15
2020-08-31,22
2020-09-01,13
2020-09-02,19
2020-09-03,17
2020-09-04,12
2020-09-05,9
2020-09-06,9
2020-09-07,7
2020-09-08,7
2020-09-09,5
2020-09-10,0
2020-09-11,1
2020-09-12,1
