天数,销量
2019-11-01,1
2019-11-02,0
2019-11-03,2
2019-11-04,4
2019-11-05,3
2019-11-06,5
2019-11-07,5
2019-11-08,1
2019-11-09,2
2019-11-10,7
2019-11-11,44
2019-11-12,49
2019-11-13,88
2019-11-14,10
2019-11-15,2
2019-11-16,1
2019-11-17,1
2019-11-18,3
2019-11-19,5
2019-11-20,2
2019-11-21,2
2019-11-22,6
2019-11-23,2
2019-11-24,19
2019-11-25,14
2019-11-26,2
2019-11-27,0
2019-11-28,0
2019-11-29,1
2019-11-30,1
2019-12-01,0
2019-12-02,0
2019-12-03,0
2019-12-04,0
2019-12-05,0
2019-12-06,1
2019-12-07,14
2019-12-08,17
2019-12-09,21
2019-12-10,30
2019-12-11,27
2019-12-12,47
2019-12-13,22
2019-12-14,2
2019-12-15,1
2019-12-16,0
2019-12-17,0
2019-12-18,1
2019-12-19,3
2019-12-20,0
2019-12-21,1
2019-12-22,0
2019-12-23,0
2019-12-24,0
2019-12-25,2
2019-12-26,0
2019-12-27,0
2019-12-28,0
2019-12-29,0
2019-12-30,0
2019-12-31,1
