天数,销量
2020-01-04,3
2020-01-05,2
2020-01-06,4
2020-01-07,2
2020-01-08,2
2020-01-09,5
2020-01-10,2
2020-01-11,1
2020-01-12,4
2020-01-13,1
2020-01-14,0
2020-01-15,0
2020-01-16,1
2020-01-17,0
2020-01-18,1
2020-01-19,1
2020-01-20,0
2020-01-21,2
2020-01-22,0
2020-01-23,0
2020-01-24,1
2020-01-25,1
2020-01-26,2
2020-01-27,1
2020-01-28,1
2020-01-29,1
2020-01-30,3
2020-01-31,3
2020-02-01,2
2020-02-02,6
2020-02-03,7
2020-02-04,0
2020-02-05,5
2020-02-06,6
2020-02-07,14
2020-02-08,5
2020-02-09,4
2020-02-10,5
2020-02-11,5
2020-02-12,5
2020-02-13,4
2020-02-14,5
2020-02-15,12
2020-02-16,5
2020-02-17,10
2020-02-18,7
2020-02-19,4
2020-02-20,8
2020-02-21,3
2020-02-22,11
2020-02-23,11
2020-02-24,6
2020-02-25,8
2020-02-26,8
2020-02-27,12
2020-02-28,11
2020-02-29,16
2020-03-01,16
2020-03-02,17
2020-03-03,16
2020-03-04,12
2020-03-05,13
2020-03-06,31
2020-03-07,3
