天数,销量
2020-01-04,5
2020-01-05,6
2020-01-06,5
2020-01-07,0
2020-01-08,2
2020-01-09,4
2020-01-10,1
2020-01-11,4
2020-01-12,4
2020-01-13,2
2020-01-14,1
2020-01-15,5
2020-01-16,4
2020-01-17,1
2020-01-18,2
2020-01-19,1
2020-01-20,0
2020-01-21,1
2020-01-22,0
2020-01-23,3
2020-01-24,0
2020-01-25,2
2020-01-26,0
2020-01-27,1
2020-01-28,1
2020-01-29,2
2020-01-30,0
2020-01-31,3
2020-02-01,4
2020-02-02,1
2020-02-03,3
2020-02-04,6
2020-02-05,9
2020-02-06,4
2020-02-07,2
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,6
2020-02-18,11
2020-02-19,7
2020-02-20,6
2020-02-21,9
2020-02-22,18
2020-02-23,14
2020-02-24,3
2020-02-25,7
2020-02-26,9
2020-02-27,12
2020-02-28,8
2020-02-29,10
2020-03-01,10
2020-03-02,12
2020-03-03,12
2020-03-04,16
2020-03-05,24
2020-03-06,21
2020-03-07,29
2020-03-08,45
2020-03-09,14
2020-03-10,22
2020-03-11,20
2020-03-12,5
2020-03-13,9
2020-03-14,3
2020-03-15,1
