天数,销量
2019-10-31,6
2019-11-01,2
2019-11-02,0
2019-11-03,5
2019-11-04,11
2019-11-05,7
2019-11-06,66
2019-11-07,5
2019-11-08,1
2019-11-09,5
2019-11-10,28
2019-11-11,88
2019-11-12,0
2019-11-13,0
2019-11-14,0
2019-11-15,0
2019-11-16,0
2019-11-17,5
2019-11-18,8
2019-11-19,19
2019-11-20,8
2019-11-21,0
2019-11-22,0
2019-11-23,1
2019-11-24,6
2019-11-25,2
2019-11-26,0
2019-11-27,0
2019-11-28,1
2019-11-29,0
2019-11-30,0
2019-12-01,0
2019-12-02,0
2019-12-03,0
2019-12-04,0
2019-12-05,0
2019-12-06,0
2019-12-07,17
2019-12-08,22
2019-12-09,24
2019-12-10,35
2019-12-11,44
2019-12-12,37
2019-12-13,12
2019-12-14,0
2019-12-15,1
