天数,销量
2019-10-25,1
2019-10-26,0
2019-10-27,0
2019-10-28,0
2019-10-29,0
2019-10-30,0
2019-10-31,5
2019-11-01,5
2019-11-02,1
2019-11-03,8
2019-11-04,20
2019-11-05,18
2019-11-06,0
2019-11-07,0
2019-11-08,0
2019-11-09,0
2019-11-10,2
2019-11-11,6
2019-11-12,14
2019-11-13,10
2019-11-14,7
2019-11-15,4
2019-11-16,9
2019-11-17,11
2019-11-18,7
2019-11-19,9
2019-11-20,6
2019-11-21,10
2019-11-22,6
2019-11-23,4
2019-11-24,11
2019-11-25,12
2019-11-26,5
2019-11-27,10
2019-11-28,3
2019-11-29,8
2019-11-30,9
2019-12-01,18
2019-12-02,5
2019-12-03,20
2019-12-04,11
2019-12-05,12
2019-12-06,10
2019-12-07,7
2019-12-08,13
2019-12-09,15
2019-12-10,3
2019-12-11,61
2019-12-12,42
2019-12-13,3
2019-12-14,4
2019-12-15,3
2019-12-16,3
2019-12-17,1
2019-12-18,5
2019-12-19,8
2019-12-20,1
2019-12-21,8
2019-12-22,10
2019-12-23,9
2019-12-24,3
2019-12-25,5
2019-12-26,8
2019-12-27,12
2019-12-28,6
2019-12-29,8
2019-12-30,10
2019-12-31,18
2020-01-01,43
2020-01-02,11
2020-01-03,3
2020-01-04,7
2020-01-05,10
2020-01-06,22
2020-01-07,24
2020-01-08,12
2020-01-09,46
2020-01-10,35
2020-01-11,15
2020-01-12,45
2020-01-13,31
2020-01-14,44
2020-01-15,39
2020-01-16,45
2020-01-17,33
2020-01-18,30
2020-01-19,11
2020-01-20,11
2020-01-21,14
2020-01-22,11
2020-01-23,8
2020-01-24,7
2020-01-25,5
2020-01-26,10
2020-01-27,5
2020-01-28,5
2020-01-29,9
2020-01-30,19
2020-01-31,22
2020-02-01,20
2020-02-02,19
2020-02-03,31
2020-02-04,23
2020-02-05,37
2020-02-06,14
2020-02-07,10
2020-02-08,21
2020-02-09,22
2020-02-10,28
2020-02-11,87
2020-02-12,121
2020-02-13,75
2020-02-14,2
2020-02-15,2
2020-02-16,3
2020-02-17,3
2020-02-18,0
2020-02-19,1
2020-02-20,0
2020-02-21,5
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,1
2020-03-08,6
