天数,销量
2020-07-10,1
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,2
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,1
2020-07-26,0
2020-07-27,1
2020-07-28,0
2020-07-29,1
2020-07-30,2
2020-07-31,1
2020-08-01,2
2020-08-02,2
2020-08-03,1
2020-08-04,0
2020-08-05,1
2020-08-06,1
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,1
2020-08-12,2
2020-08-13,0
2020-08-14,0
2020-08-15,1
2020-08-16,3
2020-08-17,7
2020-08-18,3
2020-08-19,6
2020-08-20,2
2020-08-21,7
2020-08-22,6
2020-08-23,3
2020-08-24,1
2020-08-25,0
2020-08-26,2
