天数,销量
2020-02-19,3
2020-02-20,3
2020-02-21,1
2020-02-22,0
2020-02-23,0
2020-02-24,1
2020-02-25,1
2020-02-26,1
2020-02-27,2
2020-02-28,3
2020-02-29,3
2020-03-01,3
2020-03-02,2
2020-03-03,5
2020-03-04,2
2020-03-05,8
2020-03-06,6
2020-03-07,8
2020-03-08,9
2020-03-09,4
2020-03-10,2
2020-03-11,2
2020-03-12,5
2020-03-13,12
2020-03-14,8
2020-03-15,12
2020-03-16,8
2020-03-17,3
2020-03-18,3
2020-03-19,3
2020-03-20,2
2020-03-21,1
2020-03-22,2
2020-03-23,2
2020-03-24,1
2020-03-25,0
2020-03-26,2
2020-03-27,2
