天数,销量
2020-05-28,1
2020-05-29,0
2020-05-30,1
2020-05-31,19
2020-06-01,12
2020-06-02,5
2020-06-03,5
2020-06-04,1
2020-06-05,0
2020-06-06,1
2020-06-07,5
2020-06-08,2
2020-06-09,5
2020-06-10,2
2020-06-11,2
2020-06-12,3
2020-06-13,4
2020-06-14,1
2020-06-15,9
2020-06-16,20
2020-06-17,18
2020-06-18,25
2020-06-19,18
2020-06-20,11
2020-06-21,5
2020-06-22,4
2020-06-23,3
2020-06-24,8
2020-06-25,6
2020-06-26,9
2020-06-27,7
2020-06-28,3
2020-06-29,2
2020-06-30,7
2020-07-01,6
2020-07-02,2
2020-07-03,6
2020-07-04,8
2020-07-05,6
2020-07-06,11
2020-07-07,2
2020-07-08,6
2020-07-09,13
2020-07-10,12
2020-07-11,9
2020-07-12,14
2020-07-13,7
2020-07-14,4
2020-07-15,12
2020-07-16,16
2020-07-17,6
2020-07-18,11
2020-07-19,5
2020-07-20,2
2020-07-21,10
2020-07-22,8
2020-07-23,14
2020-07-24,8
2020-07-25,6
2020-07-26,6
2020-07-27,10
2020-07-28,7
2020-07-29,5
2020-07-30,14
2020-07-31,14
2020-08-01,8
2020-08-02,5
2020-08-03,3
2020-08-04,3
2020-08-05,31
2020-08-06,19
2020-08-07,13
2020-08-08,16
2020-08-09,9
2020-08-10,5
2020-08-11,7
2020-08-12,6
2020-08-13,12
2020-08-14,9
2020-08-15,15
2020-08-16,6
2020-08-17,12
2020-08-18,12
2020-08-19,12
2020-08-20,7
2020-08-21,6
2020-08-22,6
2020-08-23,9
2020-08-24,6
2020-08-25,8
2020-08-26,10
2020-08-27,4
2020-08-28,8
2020-08-29,11
2020-08-30,7
2020-08-31,4
2020-09-01,6
2020-09-02,6
2020-09-03,3
2020-09-04,3
2020-09-05,0
2020-09-06,1
2020-09-07,2
2020-09-08,8
2020-09-09,12
2020-09-10,13
2020-09-11,14
2020-09-12,3
2020-09-13,6
2020-09-14,8
2020-09-15,8
2020-09-16,7
2020-09-17,15
2020-09-18,19
2020-09-19,12
2020-09-20,16
2020-09-21,22
2020-09-22,19
2020-09-23,16
2020-09-24,13
2020-09-25,7
2020-09-26,10
2020-09-27,9
2020-09-28,10
2020-09-29,21
2020-09-30,11
2020-10-01,7
2020-10-02,16
2020-10-03,39
2020-10-04,11
2020-10-05,10
2020-10-06,6
2020-10-07,0
2020-10-08,0
2020-10-09,0
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,4
2020-10-16,2
2020-10-17,10
2020-10-18,3
2020-10-19,6
2020-10-20,9
2020-10-21,9
2020-10-22,5
2020-10-23,3
2020-10-24,4
2020-10-25,6
2020-10-26,3
2020-10-27,5
2020-10-28,9
2020-10-29,1
2020-10-30,2
2020-10-31,77
2020-11-01,16
2020-11-02,14
2020-11-03,18
2020-11-04,13
2020-11-05,22
2020-11-06,26
2020-11-07,27
2020-11-08,22
2020-11-09,29
2020-11-10,162
2020-11-11,133
2020-11-12,36
2020-11-13,20
2020-11-14,7
2020-11-15,14
2020-11-16,24
2020-11-17,19
2020-11-18,26
2020-11-19,25
2020-11-20,18
2020-11-21,32
2020-11-22,27
2020-11-23,28
2020-11-24,25
2020-11-25,28
2020-11-26,23
2020-11-27,22
2020-11-28,29
2020-11-29,22
2020-11-30,26
2020-12-01,36
2020-12-02,38
2020-12-03,33
2020-12-04,35
2020-12-05,33
2020-12-06,39
2020-12-07,37
2020-12-08,35
2020-12-09,87
2020-12-10,70
2020-12-11,100
2020-12-12,219
2020-12-13,63
2020-12-14,91
2020-12-15,105
2020-12-16,76
2020-12-17,52
2020-12-18,48
2020-12-19,33
2020-12-20,1
2020-12-21,0
2020-12-22,18
2020-12-23,20
2020-12-24,5
2020-12-25,31
2020-12-26,30
2020-12-27,5
