天数,销量
2020-10-09,1
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
2020-10-19,17
2020-10-20,19
2020-10-21,15
2020-10-22,10
2020-10-23,15
2020-10-24,15
2020-10-25,5
2020-10-26,15
2020-10-27,15
2020-10-28,16
2020-10-29,7
2020-10-30,1
2020-10-31,8
2020-11-01,2
2020-11-02,8
2020-11-03,9
2020-11-04,6
2020-11-05,5
2020-11-06,0
2020-11-07,1
2020-11-08,1
2020-11-09,0
2020-11-10,3
2020-11-11,0
2020-11-12,0
2020-11-13,0
2020-11-14,0
2020-11-15,0
2020-11-16,15
2020-11-17,13
2020-11-18,13
2020-11-19,6
2020-11-20,1
2020-11-21,0
2020-11-22,0
2020-11-23,0
2020-11-24,9
2020-11-25,2
2020-11-26,1
2020-11-27,4
2020-11-28,7
2020-11-29,3
2020-11-30,2
2020-12-01,1
2020-12-02,2
2020-12-03,2
2020-12-04,3
2020-12-05,4
2020-12-06,6
2020-12-07,5
2020-12-08,6
2020-12-09,3
2020-12-10,2
2020-12-11,2
2020-12-12,2
2020-12-13,7
2020-12-14,7
2020-12-15,2
2020-12-16,1
2020-12-17,7
2020-12-18,3
2020-12-19,3
2020-12-20,1
2020-12-21,4
2020-12-22,5
2020-12-23,3
2020-12-24,7
2020-12-25,1
2020-12-26,6
2020-12-27,3
