天数,销量
2020-05-31,4
2020-06-01,1
2020-06-02,1
2020-06-03,0
2020-06-04,1
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,1
2020-06-09,1
2020-06-10,1
2020-06-11,0
2020-06-12,2
2020-06-13,5
2020-06-14,1
2020-06-15,75
2020-06-16,50
2020-06-17,108
2020-06-18,13
2020-06-19,4
2020-06-20,5
2020-06-21,11
2020-06-22,12
2020-06-23,50
2020-06-24,126
2020-06-25,27
2020-06-26,1
2020-06-27,0
2020-06-28,3
2020-06-29,3
2020-06-30,8
2020-07-01,15
2020-07-02,1
2020-07-03,8
2020-07-04,1
2020-07-05,2
2020-07-06,1
2020-07-07,6
2020-07-08,15
2020-07-09,24
2020-07-10,4
2020-07-11,0
2020-07-12,2
2020-07-13,4
2020-07-14,10
2020-07-15,5
2020-07-16,7
2020-07-17,5
2020-07-18,11
2020-07-19,7
2020-07-20,15
2020-07-21,9
2020-07-22,11
2020-07-23,34
2020-07-24,25
2020-07-25,21
2020-07-26,31
2020-07-27,17
2020-07-28,39
2020-07-29,43
2020-07-30,42
2020-07-31,72
2020-08-01,17
2020-08-02,28
2020-08-03,15
2020-08-04,19
2020-08-05,24
2020-08-06,28
2020-08-07,18
2020-08-08,10
2020-08-09,41
2020-08-10,11
2020-08-11,24
2020-08-12,15
2020-08-13,16
2020-08-14,39
2020-08-15,66
2020-08-16,16
2020-08-17,28
2020-08-18,33
2020-08-19,35
2020-08-20,38
2020-08-21,21
2020-08-22,11
2020-08-23,11
2020-08-24,0
2020-08-25,0
2020-08-26,0
2020-08-27,0
2020-08-28,4
2020-08-29,0
2020-08-30,0
2020-08-31,2
2020-09-01,0
2020-09-02,0
2020-09-03,1
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,1
2020-09-09,1
