天数,销量
2020-10-31,5
2020-11-01,6
2020-11-02,6
2020-11-03,8
2020-11-04,2
2020-11-05,2
2020-11-06,3
2020-11-07,1
2020-11-08,2
2020-11-09,2
2020-11-10,32
2020-11-11,14
2020-11-12,2
2020-11-13,0
2020-11-14,1
2020-11-15,2
2020-11-16,5
2020-11-17,3
2020-11-18,2
2020-11-19,0
2020-11-20,0
2020-11-21,2
2020-11-22,1
2020-11-23,2
2020-11-24,2
2020-11-25,1
2020-11-26,0
2020-11-27,2
2020-11-28,1
2020-11-29,2
2020-11-30,1
2020-12-01,4
2020-12-02,2
2020-12-03,4
2020-12-04,2
2020-12-05,0
2020-12-06,0
2020-12-07,1
2020-12-08,0
2020-12-09,5
2020-12-10,7
2020-12-11,7
2020-12-12,14
2020-12-13,0
2020-12-14,4
2020-12-15,0
2020-12-16,0
2020-12-17,1
