天数,销量
2019-03-31,9
2019-04-01,18
2019-04-02,14
2019-04-03,13
2019-04-04,13
2019-04-05,8
2019-04-06,9
2019-04-07,9
2019-04-08,11
2019-04-09,19
2019-04-10,14
2019-04-11,19
2019-04-12,7
2019-04-13,6
2019-04-14,22
2019-04-15,19
2019-04-16,15
2019-04-17,12
2019-04-18,17
2019-04-19,20
2019-04-20,14
2019-04-21,16
2019-04-22,15
2019-04-23,15
2019-04-24,22
2019-04-25,28
2019-04-26,12
2019-04-27,21
2019-04-28,25
2019-04-29,35
2019-04-30,31
2019-05-01,19
2019-05-02,21
2019-05-03,29
2019-05-04,29
2019-05-05,35
2019-05-06,44
2019-05-07,33
2019-05-08,25
2019-05-09,32
2019-05-10,22
2019-05-11,16
2019-05-12,6
2019-05-13,17
2019-05-14,19
2019-05-15,32
2019-05-16,19
2019-05-17,11
2019-05-18,8
2019-05-19,12
2019-05-20,26
2019-05-21,17
2019-05-22,13
2019-05-23,9
2019-05-24,13
2019-05-25,13
2019-05-26,17
2019-05-27,8
2019-05-28,8
2019-05-29,7
2019-05-30,5
2019-05-31,12
2019-06-01,26
2019-06-02,25
2019-06-03,15
2019-06-04,4
2019-06-05,4
2019-06-06,3
2019-06-07,2
2019-06-08,4
2019-06-09,4
2019-06-10,18
2019-06-11,10
2019-06-12,9
2019-06-13,26
2019-06-14,7
2019-06-15,10
2019-06-16,16
2019-06-17,40
2019-06-18,38
2019-06-19,16
2019-06-20,12
2019-06-21,2
2019-06-22,4
2019-06-23,6
2019-06-24,3
2019-06-25,3
2019-06-26,4
2019-06-27,31
2019-06-28,18
2019-06-29,19
2019-06-30,16
2019-07-01,10
2019-07-02,5
2019-07-03,3
2019-07-04,2
2019-07-05,2
2019-07-06,3
2019-07-07,2
2019-07-08,8
2019-07-09,4
2019-07-10,6
2019-07-11,4
2019-07-12,7
2019-07-13,3
2019-07-14,7
2019-07-15,5
2019-07-16,1
2019-07-17,7
2019-07-18,9
2019-07-19,0
2019-07-20,3
2019-07-21,10
2019-07-22,6
2019-07-23,6
2019-07-24,3
2019-07-25,3
2019-07-26,7
2019-07-27,6
2019-07-28,5
2019-07-29,10
2019-07-30,6
2019-07-31,7
2019-08-01,6
2019-08-02,3
2019-08-03,8
2019-08-04,6
2019-08-05,3
2019-08-06,7
2019-08-07,6
2019-08-08,8
2019-08-09,8
2019-08-10,5
2019-08-11,3
2019-08-12,3
2019-08-13,6
2019-08-14,6
2019-08-15,9
2019-08-16,13
2019-08-17,23
2019-08-18,24
2019-08-19,18
2019-08-20,22
2019-08-21,21
2019-08-22,24
2019-08-23,26
2019-08-24,24
2019-08-25,21
2019-08-26,7
2019-08-27,10
2019-08-28,13
2019-08-29,7
2019-08-30,16
2019-08-31,11
2019-09-01,8
2019-09-02,3
2019-09-03,8
2019-09-04,5
2019-09-05,5
2019-09-06,6
2019-09-07,2
2019-09-08,12
2019-09-09,21
2019-09-10,17
2019-09-11,9
2019-09-12,13
2019-09-13,11
2019-09-14,14
2019-09-15,12
2019-09-16,14
2019-09-17,14
2019-09-18,19
2019-09-19,17
2019-09-20,22
2019-09-21,34
2019-09-22,35
2019-09-23,36
2019-09-24,40
2019-09-25,36
2019-09-26,27
2019-09-27,62
2019-09-28,22
2019-09-29,9
2019-09-30,13
2019-10-01,14
2019-10-02,20
2019-10-03,11
2019-10-04,20
2019-10-05,12
2019-10-06,10
2019-10-07,16
2019-10-08,16
2019-10-09,13
2019-10-10,15
2019-10-11,14
2019-10-12,11
2019-10-13,13
2019-10-14,27
2019-10-15,11
2019-10-16,25
2019-10-17,15
2019-10-18,15
2019-10-19,17
2019-10-20,7
2019-10-21,15
2019-10-22,13
2019-10-23,13
2019-10-24,12
2019-10-25,12
2019-10-26,13
2019-10-27,17
2019-10-28,18
2019-10-29,15
2019-10-30,11
2019-10-31,6
2019-11-01,10
2019-11-02,2
2019-11-03,5
2019-11-04,1
2019-11-05,2
2019-11-06,3
2019-11-07,3
2019-11-08,7
2019-11-09,5
2019-11-10,7
2019-11-11,1
2019-11-12,1
2019-11-13,0
2019-11-14,0
2019-11-15,0
2019-11-16,0
2019-11-17,0
2019-11-18,2
2019-11-19,0
2019-11-20,0
2019-11-21,1
2019-11-22,2
2019-11-23,1
2019-11-24,0
2019-11-25,1
2019-11-26,1
2019-11-27,0
2019-11-28,0
2019-11-29,2
2019-11-30,1
2019-12-01,0
2019-12-02,2
2019-12-03,1
2019-12-04,6
2019-12-05,3
2019-12-06,2
2019-12-07,0
2019-12-08,0
2019-12-09,0
2019-12-10,1
2019-12-11,2
2019-12-12,8
2019-12-13,0
2019-12-14,2
2019-12-15,0
2019-12-16,0
2019-12-17,1
2019-12-18,1
2019-12-19,0
2019-12-20,0
2019-12-21,1
2019-12-22,0
2019-12-23,0
2019-12-24,0
2019-12-25,0
2019-12-26,0
2019-12-27,0
2019-12-28,0
2019-12-29,0
2019-12-30,0
2019-12-31,1
2020-01-01,0
2020-01-02,0
2020-01-03,0
2020-01-04,1
2020-01-05,1
2020-01-06,0
2020-01-07,0
2020-01-08,2
2020-01-09,4
2020-01-10,1
2020-01-11,0
2020-01-12,1
2020-01-13,1
2020-01-14,1
2020-01-15,1
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,3
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,1
2020-01-26,0
2020-01-27,0
2020-01-28,1
2020-01-29,0
2020-01-30,0
2020-01-31,1
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,1
2020-02-05,0
2020-02-06,1
2020-02-07,1
2020-02-08,0
2020-02-09,0
2020-02-10,3
2020-02-11,0
2020-02-12,2
2020-02-13,7
2020-02-14,5
2020-02-15,1
2020-02-16,0
2020-02-17,1
2020-02-18,0
2020-02-19,1
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,9
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,3
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,2
2020-04-05,7
2020-04-06,5
2020-04-07,0
2020-04-08,5
2020-04-09,7
2020-04-10,10
2020-04-11,6
2020-04-12,11
2020-04-13,7
2020-04-14,11
2020-04-15,1
2020-04-16,0
2020-04-17,0
2020-04-18,0
