天数,销量
2019-10-31,3
2019-11-01,0
2019-11-02,1
2019-11-03,6
2019-11-04,3
2019-11-05,2
2019-11-06,4
2019-11-07,0
2019-11-08,1
2019-11-09,2
2019-11-10,0
2019-11-11,0
2019-11-12,0
2019-11-13,0
2019-11-14,0
2019-11-15,0
2019-11-16,0
2019-11-17,0
2019-11-18,0
2019-11-19,0
2019-11-20,0
2019-11-21,0
2019-11-22,0
2019-11-23,0
2019-11-24,0
2019-11-25,3
2019-11-26,0
2019-11-27,1
2019-11-28,1
2019-11-29,3
2019-11-30,0
2019-12-01,3
2019-12-02,1
2019-12-03,0
2019-12-04,0
2019-12-05,2
2019-12-06,2
2019-12-07,0
2019-12-08,0
2019-12-09,2
2019-12-10,0
2019-12-11,10
2019-12-12,6
2019-12-13,0
2019-12-14,1
2019-12-15,3
2019-12-16,1
2019-12-17,2
2019-12-18,5
2019-12-19,3
2019-12-20,6
2019-12-21,4
2019-12-22,3
2019-12-23,3
