天数,销量
2020-10-31,187
2020-11-01,61
2020-11-02,34
2020-11-03,46
2020-11-04,8
2020-11-05,3
2020-11-06,2
2020-11-07,0
2020-11-08,1
2020-11-09,0
2020-11-10,161
2020-11-11,0
2020-11-12,0
2020-11-13,3
2020-11-14,3
2020-11-15,1
2020-11-16,4
2020-11-17,4
2020-11-18,5
2020-11-19,1
2020-11-20,0
2020-11-21,0
2020-11-22,0
2020-11-23,0
2020-11-24,0
2020-11-25,0
2020-11-26,2
2020-11-27,0
2020-11-28,0
2020-11-29,0
2020-11-30,4
2020-12-01,6
2020-12-02,2
2020-12-03,3
2020-12-04,2
2020-12-05,1
2020-12-06,3
2020-12-07,0
2020-12-08,0
2020-12-09,41
2020-12-10,23
2020-12-11,36
2020-12-12,47
2020-12-13,3
2020-12-14,0
2020-12-15,8
2020-12-16,5
2020-12-17,4
2020-12-18,4
2020-12-19,2
2020-12-20,7
2020-12-21,5
2020-12-22,1
2020-12-23,6
2020-12-24,1
2020-12-25,2
