天数,销量
2020-01-02,6
2020-01-03,0
2020-01-04,1
2020-01-05,4
2020-01-06,2
2020-01-07,2
2020-01-08,4
2020-01-09,5
2020-01-10,3
2020-01-11,0
2020-01-12,1
2020-01-13,2
2020-01-14,1
2020-01-15,2
2020-01-16,0
2020-01-17,2
2020-01-18,1
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,1
2020-01-24,0
2020-01-25,0
2020-01-26,6
2020-01-27,2
2020-01-28,3
2020-01-29,3
2020-01-30,2
2020-01-31,2
2020-02-01,1
2020-02-02,2
2020-02-03,4
2020-02-04,6
2020-02-05,8
2020-02-06,21
2020-02-07,11
2020-02-08,5
2020-02-09,5
2020-02-10,6
2020-02-11,7
2020-02-12,8
2020-02-13,8
2020-02-14,11
2020-02-15,21
2020-02-16,7
2020-02-17,22
2020-02-18,14
2020-02-19,15
2020-02-20,11
2020-02-21,18
2020-02-22,11
2020-02-23,18
2020-02-24,12
2020-02-25,9
2020-02-26,13
2020-02-27,9
2020-02-28,13
2020-02-29,14
2020-03-01,19
2020-03-02,0
2020-03-03,1
2020-03-04,2
2020-03-05,0
2020-03-06,18
2020-03-07,60
2020-03-08,78
2020-03-09,61
2020-03-10,43
2020-03-11,19
2020-03-12,18
2020-03-13,11
2020-03-14,38
2020-03-15,26
2020-03-16,8
2020-03-17,13
2020-03-18,10
2020-03-19,4
2020-03-20,10
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,0
2020-03-25,2
2020-03-26,0
2020-03-27,25
2020-03-28,3
