天数,销量
2019-10-20,1
2019-10-21,0
2019-10-22,0
2019-10-23,0
2019-10-24,0
2019-10-25,0
2019-10-26,0
2019-10-27,0
2019-10-28,0
2019-10-29,0
2019-10-30,0
2019-10-31,3
2019-11-01,4
2019-11-02,0
2019-11-03,1
2019-11-04,3
2019-11-05,0
2019-11-06,5
2019-11-07,1
2019-11-08,0
2019-11-09,1
2019-11-10,8
2019-11-11,25
2019-11-12,17
2019-11-13,8
2019-11-14,11
2019-11-15,8
2019-11-16,6
2019-11-17,6
2019-11-18,4
2019-11-19,5
2019-11-20,6
2019-11-21,2
2019-11-22,6
2019-11-23,7
2019-11-24,3
2019-11-25,17
2019-11-26,6
2019-11-27,11
2019-11-28,6
2019-11-29,8
2019-11-30,2
2019-12-01,4
2019-12-02,0
2019-12-03,8
2019-12-04,2
2019-12-05,2
2019-12-06,2
2019-12-07,1
2019-12-08,1
2019-12-09,5
2019-12-10,2
2019-12-11,3
2019-12-12,2
2019-12-13,3
2019-12-14,7
2019-12-15,2
2019-12-16,8
2019-12-17,7
2019-12-18,4
2019-12-19,4
2019-12-20,5
2019-12-21,3
2019-12-22,4
2019-12-23,4
2019-12-24,1
2019-12-25,4
2019-12-26,3
2019-12-27,2
2019-12-28,2
2019-12-29,5
2019-12-30,3
2019-12-31,8
2020-01-01,7
2020-01-02,2
2020-01-03,15
2020-01-04,2
2020-01-05,3
2020-01-06,8
2020-01-07,8
2020-01-08,4
2020-01-09,13
2020-01-10,7
2020-01-11,10
2020-01-12,4
2020-01-13,7
2020-01-14,2
2020-01-15,10
2020-01-16,4
2020-01-17,1
2020-01-18,4
2020-01-19,2
2020-01-20,4
2020-01-21,1
2020-01-22,0
2020-01-23,0
2020-01-24,1
2020-01-25,0
2020-01-26,1
2020-01-27,0
2020-01-28,1
2020-01-29,3
2020-01-30,0
2020-01-31,9
2020-02-01,12
2020-02-02,6
2020-02-03,4
2020-02-04,3
2020-02-05,4
2020-02-06,2
2020-02-07,13
2020-02-08,4
2020-02-09,6
2020-02-10,16
2020-02-11,4
2020-02-12,2
2020-02-13,9
2020-02-14,23
2020-02-15,9
2020-02-16,12
2020-02-17,3
2020-02-18,2
2020-02-19,0
2020-02-20,2
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,1
