天数,销量
2019-11-13,4
2019-11-14,25
2019-11-15,30
2019-11-16,21
2019-11-17,27
2019-11-18,23
2019-11-19,8
2019-11-20,14
2019-11-21,18
2019-11-22,14
2019-11-23,9
2019-11-24,15
2019-11-25,8
2019-11-26,11
2019-11-27,12
2019-11-28,18
2019-11-29,15
2019-11-30,5
2019-12-01,3
2019-12-02,0
2019-12-03,0
2019-12-04,0
2019-12-05,0
2019-12-06,0
2019-12-07,2
2019-12-08,17
2019-12-09,11
2019-12-10,9
2019-12-11,25
2019-12-12,43
2019-12-13,14
2019-12-14,12
2019-12-15,11
2019-12-16,11
2019-12-17,9
2019-12-18,7
2019-12-19,5
2019-12-20,1
2019-12-21,3
2019-12-22,0
2019-12-23,1
