天数,销量
2020-10-06,1
2020-10-07,9
2020-10-08,8
2020-10-09,6
2020-10-10,3
2020-10-11,6
2020-10-12,5
2020-10-13,6
2020-10-14,4
2020-10-15,2
2020-10-16,4
2020-10-17,1
2020-10-18,2
2020-10-19,6
2020-10-20,7
2020-10-21,4
2020-10-22,6
2020-10-23,8
2020-10-24,2
2020-10-25,8
2020-10-26,3
2020-10-27,8
2020-10-28,6
2020-10-29,9
2020-10-30,1
2020-10-31,88
2020-11-01,42
2020-11-02,13
2020-11-03,22
2020-11-04,23
2020-11-05,26
2020-11-06,21
2020-11-07,31
2020-11-08,29
2020-11-09,22
2020-11-10,131
2020-11-11,158
2020-11-12,27
2020-11-13,17
2020-11-14,7
2020-11-15,16
2020-11-16,15
2020-11-17,30
2020-11-18,23
2020-11-19,31
2020-11-20,21
2020-11-21,28
2020-11-22,30
2020-11-23,29
2020-11-24,28
2020-11-25,32
2020-11-26,32
2020-11-27,28
2020-11-28,69
2020-11-29,40
2020-11-30,33
2020-12-01,40
2020-12-02,40
2020-12-03,31
2020-12-04,35
2020-12-05,26
2020-12-06,31
2020-12-07,46
2020-12-08,37
2020-12-09,61
2020-12-10,46
2020-12-11,53
2020-12-12,106
2020-12-13,50
2020-12-14,29
2020-12-15,0
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,100
2020-12-23,31
2020-12-24,5
2020-12-25,24
2020-12-26,24
2020-12-27,14
