天数,销量
2020-08-06,1
2020-08-07,0
2020-08-08,3
2020-08-09,3
2020-08-10,0
2020-08-11,1
2020-08-12,0
2020-08-13,4
2020-08-14,2
2020-08-15,3
2020-08-16,0
2020-08-17,0
2020-08-18,3
2020-08-19,3
2020-08-20,1
2020-08-21,8
2020-08-22,1
2020-08-23,0
2020-08-24,1
2020-08-25,2
2020-08-26,1
2020-08-27,0
2020-08-28,0
2020-08-29,1
2020-08-30,2
2020-08-31,5
2020-09-01,2
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,8
2020-09-09,7
2020-09-10,2
2020-09-11,7
2020-09-12,1
2020-09-13,4
2020-09-14,2
2020-09-15,2
2020-09-16,1
2020-09-17,2
2020-09-18,4
2020-09-19,5
2020-09-20,1
2020-09-21,3
