天数,销量
2019-11-07,2
2019-11-08,0
2019-11-09,0
2019-11-10,3
2019-11-11,3
2019-11-12,0
2019-11-13,1
2019-11-14,1
2019-11-15,2
2019-11-16,0
2019-11-17,0
2019-11-18,1
2019-11-19,2
2019-11-20,0
2019-11-21,5
2019-11-22,1
2019-11-23,2
2019-11-24,5
2019-11-25,1
2019-11-26,1
2019-11-27,0
2019-11-28,1
2019-11-29,3
2019-11-30,1
2019-12-01,1
2019-12-02,1
2019-12-03,1
2019-12-04,0
2019-12-05,0
2019-12-06,0
2019-12-07,1
2019-12-08,0
2019-12-09,1
2019-12-10,1
2019-12-11,2
2019-12-12,3
2019-12-13,0
2019-12-14,0
2019-12-15,2
2019-12-16,0
2019-12-17,0
2019-12-18,0
2019-12-19,0
2019-12-20,0
2019-12-21,0
2019-12-22,0
2019-12-23,0
2019-12-24,1
2019-12-25,1
2019-12-26,1
2019-12-27,1
2019-12-28,4
2019-12-29,3
2019-12-30,0
2019-12-31,1
2020-01-01,0
2020-01-02,0
2020-01-03,0
2020-01-04,0
2020-01-05,3
2020-01-06,2
2020-01-07,1
2020-01-08,4
2020-01-09,4
2020-01-10,4
2020-01-11,9
2020-01-12,7
2020-01-13,5
2020-01-14,9
2020-01-15,6
2020-01-16,4
2020-01-17,10
2020-01-18,8
2020-01-19,7
2020-01-20,3
2020-01-21,2
2020-01-22,5
2020-01-23,2
2020-01-24,5
2020-01-25,3
2020-01-26,0
2020-01-27,3
