天数,销量
2020-10-07,1
2020-10-08,1
2020-10-09,2
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,1
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,2
2020-10-19,3
2020-10-20,2
2020-10-21,0
2020-10-22,0
2020-10-23,0
2020-10-24,1
2020-10-25,1
2020-10-26,1
2020-10-27,2
2020-10-28,2
2020-10-29,3
2020-10-30,0
2020-10-31,30
2020-11-01,17
2020-11-02,11
2020-11-03,7
2020-11-04,2
2020-11-05,2
2020-11-06,1
2020-11-07,5
2020-11-08,3
2020-11-09,2
2020-11-10,43
2020-11-11,27
2020-11-12,0
2020-11-13,2
2020-11-14,2
2020-11-15,0
2020-11-16,0
2020-11-17,0
2020-11-18,0
2020-11-19,1
2020-11-20,1
2020-11-21,0
2020-11-22,0
2020-11-23,3
2020-11-24,3
2020-11-25,5
2020-11-26,1
2020-11-27,0
2020-11-28,2
2020-11-29,2
2020-11-30,0
2020-12-01,2
2020-12-02,0
2020-12-03,1
2020-12-04,1
2020-12-05,1
2020-12-06,0
2020-12-07,0
2020-12-08,3
2020-12-09,27
2020-12-10,7
2020-12-11,19
2020-12-12,16
2020-12-13,1
2020-12-14,5
2020-12-15,8
2020-12-16,3
2020-12-17,2
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,2
2020-12-22,4
2020-12-23,1
2020-12-24,7
2020-12-25,0
2020-12-26,1
2020-12-27,1
