天数,销量
2020-05-20,1
2020-05-21,0
2020-05-22,0
2020-05-23,1
2020-05-24,1
2020-05-25,2
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,1
2020-05-30,1
2020-05-31,1
2020-06-01,1
2020-06-02,1
2020-06-03,1
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,2
2020-06-08,0
2020-06-09,1
2020-06-10,2
2020-06-11,0
2020-06-12,1
2020-06-13,1
2020-06-14,1
2020-06-15,4
2020-06-16,0
2020-06-17,5
2020-06-18,9
2020-06-19,6
2020-06-20,1
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,1
2020-06-25,0
2020-06-26,0
2020-06-27,1
2020-06-28,0
2020-06-29,2
2020-06-30,0
2020-07-01,0
2020-07-02,1
2020-07-03,0
2020-07-04,1
2020-07-05,2
2020-07-06,3
2020-07-07,5
2020-07-08,3
2020-07-09,4
2020-07-10,3
2020-07-11,2
2020-07-12,2
2020-07-13,2
2020-07-14,4
2020-07-15,5
2020-07-16,6
2020-07-17,4
2020-07-18,3
2020-07-19,1
2020-07-20,1
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,2
2020-07-25,2
2020-07-26,1
2020-07-27,4
2020-07-28,1
2020-07-29,3
2020-07-30,2
2020-07-31,2
2020-08-01,4
2020-08-02,1
2020-08-03,3
2020-08-04,0
2020-08-05,1
2020-08-06,3
2020-08-07,0
2020-08-08,4
2020-08-09,3
2020-08-10,2
2020-08-11,1
2020-08-12,3
2020-08-13,2
2020-08-14,2
2020-08-15,3
2020-08-16,2
2020-08-17,3
2020-08-18,4
