天数,销量
2019-10-30,2
2019-10-31,2
2019-11-01,4
2019-11-02,1
2019-11-03,5
2019-11-04,4
2019-11-05,6
2019-11-06,3
2019-11-07,1
2019-11-08,0
2019-11-09,0
2019-11-10,21
2019-11-11,44
2019-11-12,10
2019-11-13,7
2019-11-14,9
2019-11-15,14
2019-11-16,9
2019-11-17,12
2019-11-18,11
2019-11-19,6
2019-11-20,11
2019-11-21,7
2019-11-22,3
2019-11-23,8
2019-11-24,7
2019-11-25,6
2019-11-26,6
2019-11-27,7
2019-11-28,2
2019-11-29,4
2019-11-30,3
2019-12-01,6
2019-12-02,2
2019-12-03,1
2019-12-04,1
2019-12-05,2
2019-12-06,0
2019-12-07,0
2019-12-08,1
2019-12-09,0
2019-12-10,1
2019-12-11,1
2019-12-12,4
2019-12-13,5
2019-12-14,24
2019-12-15,3
2019-12-16,13
2019-12-17,8
2019-12-18,8
2019-12-19,3
2019-12-20,4
2019-12-21,7
2019-12-22,2
