天数,销量
2020-10-09,2
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,2
2020-10-19,1
2020-10-20,1
2020-10-21,0
2020-10-22,0
2020-10-23,2
2020-10-24,0
2020-10-25,0
2020-10-26,1
2020-10-27,0
2020-10-28,2
2020-10-29,0
2020-10-30,1
2020-10-31,4
2020-11-01,0
2020-11-02,0
2020-11-03,1
2020-11-04,1
2020-11-05,1
2020-11-06,1
2020-11-07,1
2020-11-08,1
2020-11-09,2
2020-11-10,4
2020-11-11,4
2020-11-12,4
2020-11-13,1
2020-11-14,0
2020-11-15,1
2020-11-16,2
2020-11-17,0
2020-11-18,2
2020-11-19,2
2020-11-20,2
2020-11-21,3
2020-11-22,5
2020-11-23,2
2020-11-24,3
2020-11-25,8
2020-11-26,5
2020-11-27,7
2020-11-28,4
2020-11-29,6
2020-11-30,7
2020-12-01,5
2020-12-02,6
2020-12-03,9
2020-12-04,9
2020-12-05,8
2020-12-06,5
2020-12-07,9
2020-12-08,5
2020-12-09,15
2020-12-10,16
2020-12-11,23
2020-12-12,36
2020-12-13,17
2020-12-14,33
2020-12-15,26
2020-12-16,5
2020-12-17,1
2020-12-18,2
2020-12-19,1
2020-12-20,3
2020-12-21,2
2020-12-22,2
2020-12-23,1
2020-12-24,0
2020-12-25,6
2020-12-26,1
