天数,销量
2019-10-21,1
2019-10-22,0
2019-10-23,0
2019-10-24,0
2019-10-25,1
2019-10-26,0
2019-10-27,0
2019-10-28,2
2019-10-29,0
2019-10-30,2
2019-10-31,7
2019-11-01,4
2019-11-02,0
2019-11-03,0
2019-11-04,0
2019-11-05,1
2019-11-06,2
2019-11-07,0
2019-11-08,0
2019-11-09,1
2019-11-10,58
2019-11-11,2
2019-11-12,0
2019-11-13,0
2019-11-14,0
2019-11-15,0
2019-11-16,1
2019-11-17,2
2019-11-18,0
2019-11-19,2
2019-11-20,1
2019-11-21,1
2019-11-22,2
2019-11-23,1
2019-11-24,1
2019-11-25,2
2019-11-26,0
2019-11-27,1
2019-11-28,0
2019-11-29,2
2019-11-30,19
2019-12-01,16
2019-12-02,11
2019-12-03,13
2019-12-04,6
2019-12-05,5
2019-12-06,0
2019-12-07,0
2019-12-08,0
2019-12-09,0
2019-12-10,0
2019-12-11,1
2019-12-12,87
2019-12-13,21
2019-12-14,18
2019-12-15,24
2019-12-16,29
2019-12-17,24
2019-12-18,28
2019-12-19,54
2019-12-20,23
2019-12-21,43
2019-12-22,29
2019-12-23,48
2019-12-24,27
2019-12-25,15
2019-12-26,27
2019-12-27,18
2019-12-28,10
2019-12-29,6
2019-12-30,15
2019-12-31,21
2020-01-01,14
2020-01-02,13
2020-01-03,19
2020-01-04,38
2020-01-05,39
2020-01-06,16
2020-01-07,8
2020-01-08,20
2020-01-09,0
2020-01-10,1
2020-01-11,1
2020-01-12,0
2020-01-13,1
