天数,销量
2019-08-02,1
2019-08-03,1
2019-08-04,0
2019-08-05,1
2019-08-06,0
2019-08-07,5
2019-08-08,6
2019-08-09,2
2019-08-10,4
2019-08-11,6
2019-08-12,3
2019-08-13,7
2019-08-14,10
2019-08-15,2
2019-08-16,10
2019-08-17,1
2019-08-18,1
2019-08-19,9
2019-08-20,4
2019-08-21,2
2019-08-22,1
2019-08-23,2
2019-08-24,4
2019-08-25,6
2019-08-26,6
2019-08-27,7
2019-08-28,4
2019-08-29,9
2019-08-30,2
2019-08-31,2
2019-09-01,1
2019-09-02,0
2019-09-03,0
2019-09-04,0
2019-09-05,0
2019-09-06,0
2019-09-07,2
2019-09-08,0
2019-09-09,0
2019-09-10,0
2019-09-11,0
2019-09-12,0
2019-09-13,0
2019-09-14,0
2019-09-15,0
2019-09-16,0
2019-09-17,0
2019-09-18,0
2019-09-19,0
2019-09-20,0
2019-09-21,0
2019-09-22,0
2019-09-23,0
2019-09-24,0
2019-09-25,0
2019-09-26,0
2019-09-27,0
2019-09-28,0
2019-09-29,0
2019-09-30,0
2019-10-01,1
